2022_Sample_name,ASV_3,ASV_5,ASV_8,ASV_9,ASV_10,ASV_16,ASV_17,ASV_19,ASV_20,ASV_26,ASV_29,ASV_30,ASV_31,ASV_35,ASV_37,ASV_40,ASV_41,ASV_47,ASV_49,ASV_50,ASV_52,ASV_55,ASV_57,ASV_59,ASV_61,ASV_62,ASV_66,ASV_67,ASV_68,ASV_69,ASV_72,ASV_74,ASV_76,ASV_77,ASV_78,ASV_80,ASV_81,ASV_82,ASV_84,ASV_85,ASV_88,ASV_91,ASV_92,ASV_94,ASV_95,ASV_96,ASV_97,ASV_100,ASV_103,ASV_105,ASV_107,ASV_108,ASV_109,ASV_111,ASV_112,ASV_113,ASV_116,ASV_117,ASV_118,ASV_120,ASV_121,ASV_122,ASV_123,ASV_124,ASV_125,ASV_126,ASV_130,ASV_132,ASV_134,ASV_135,ASV_137,ASV_138,ASV_143,ASV_144,ASV_146,ASV_147,ASV_149,ASV_152,ASV_154,ASV_156,ASV_157,ASV_159,ASV_160,ASV_161,ASV_162,ASV_163,ASV_164,ASV_165,ASV_167,ASV_169,ASV_172,ASV_175,ASV_176,ASV_177,ASV_178,ASV_179,ASV_181,ASV_184,ASV_186,ASV_187,ASV_188,ASV_189,ASV_190,ASV_192,ASV_194,ASV_196,ASV_197,ASV_199,ASV_202,ASV_203,ASV_204,ASV_205,ASV_206,ASV_208,ASV_210,ASV_216,ASV_217,ASV_221,ASV_226,ASV_228,ASV_229,ASV_231,ASV_232,ASV_234,ASV_235,ASV_238,ASV_239,ASV_241,ASV_243,ASV_248,ASV_251,ASV_253,ASV_254,ASV_255,ASV_256,ASV_257,ASV_259,ASV_261,ASV_263,ASV_266,ASV_268,ASV_269,ASV_272,ASV_273,ASV_274,ASV_275,ASV_276,ASV_277,ASV_280,ASV_282,ASV_284,ASV_285,ASV_289,ASV_290,ASV_291,ASV_292,ASV_294,ASV_301,ASV_303,ASV_312,ASV_314,ASV_319,ASV_320,ASV_321,ASV_322,ASV_324,ASV_325,ASV_326,ASV_329,ASV_330,ASV_331,ASV_332,ASV_336,ASV_338,ASV_339,ASV_340,ASV_341,ASV_343,ASV_348,ASV_350,ASV_352,ASV_353,ASV_354,ASV_355,ASV_358,ASV_359,ASV_360,ASV_361,ASV_362,ASV_363,ASV_364,ASV_366,ASV_367,ASV_368,ASV_369,ASV_370,ASV_371,ASV_375,ASV_376,ASV_377,ASV_381,ASV_384,ASV_386,ASV_387,ASV_388,ASV_392,ASV_393,ASV_394,ASV_398,ASV_399,ASV_400,ASV_401,ASV_402,ASV_404,ASV_405,ASV_406,ASV_407,ASV_408,ASV_409,ASV_411,ASV_412,ASV_413,ASV_414,ASV_417,ASV_418,ASV_419,ASV_420,ASV_422,ASV_423,ASV_426,ASV_428,ASV_429,ASV_436,ASV_437,ASV_438,ASV_439,ASV_440,ASV_442,ASV_443,ASV_445,ASV_446,ASV_449,ASV_450,ASV_456,ASV_460,ASV_465,ASV_467,ASV_468,ASV_475,ASV_480,ASV_481,ASV_485,ASV_486,ASV_487,ASV_488,ASV_489,ASV_490,ASV_491,ASV_494,ASV_496,ASV_498,ASV_500,ASV_503,ASV_507,ASV_508,ASV_509,ASV_510,ASV_511,ASV_512,ASV_513,ASV_522,ASV_524,ASV_527,ASV_537,ASV_539,ASV_545,ASV_546,ASV_547,ASV_548,ASV_549,ASV_550,ASV_555,ASV_557,ASV_558,ASV_562,ASV_563,ASV_565,ASV_568,ASV_571,ASV_576,ASV_577,ASV_579,ASV_582,ASV_583,ASV_584,ASV_585,ASV_588,ASV_589,ASV_590,ASV_593,ASV_595,ASV_596,ASV_598,ASV_599,ASV_601,ASV_605,ASV_611,ASV_614,ASV_623,ASV_626,ASV_629,ASV_631,ASV_633,ASV_635,ASV_636,ASV_641,ASV_642,ASV_646,ASV_650,ASV_651,ASV_654,ASV_657,ASV_658,ASV_659,ASV_665,ASV_666,ASV_669,ASV_670,ASV_672,ASV_677,ASV_678,ASV_679,ASV_681,ASV_685,ASV_687,ASV_692,ASV_700,ASV_701,ASV_704,ASV_709,ASV_710,ASV_712,ASV_713,ASV_716,ASV_717,ASV_718,ASV_721,ASV_727,ASV_730,ASV_733,ASV_734,ASV_735,ASV_738,ASV_740,ASV_741,ASV_744,ASV_748,ASV_750,ASV_751,ASV_754,ASV_762,ASV_767,ASV_768,ASV_769,ASV_774,ASV_775,ASV_776,ASV_777,ASV_779,ASV_783,ASV_791,ASV_792,ASV_794,ASV_795,ASV_798,ASV_799,ASV_807,ASV_810,ASV_814,ASV_816,ASV_817,ASV_822,ASV_823,ASV_829,ASV_830,ASV_833,ASV_842,ASV_848,ASV_849,ASV_858,ASV_861,ASV_862,ASV_865,ASV_868,ASV_872,ASV_873,ASV_874,ASV_884,ASV_886,ASV_894,ASV_899,ASV_900,ASV_903,ASV_906,ASV_909,ASV_918,ASV_919,ASV_923,ASV_925,ASV_927,ASV_933,ASV_936,ASV_939,ASV_952,ASV_955,ASV_963,ASV_964,ASV_970,ASV_971,ASV_973,ASV_975,ASV_986,ASV_988,ASV_989,ASV_992,ASV_993,ASV_994,ASV_1000,ASV_1001,ASV_1002,ASV_1003,ASV_1004,ASV_1005,ASV_1013,ASV_1016,ASV_1021,ASV_1024,ASV_1028,ASV_1031,ASV_1044,ASV_1048,ASV_1050,ASV_1054,ASV_1055,ASV_1060,ASV_1062,ASV_1064,ASV_1066,ASV_1073,ASV_1076,ASV_1077,ASV_1082,ASV_1083,ASV_1084,ASV_1089,ASV_1094,ASV_1095,ASV_1101,ASV_1102,ASV_1104,ASV_1117,ASV_1118,ASV_1126,ASV_1129,ASV_1130,ASV_1133,ASV_1150,ASV_1155,ASV_1168,ASV_1169,ASV_1172,ASV_1177,ASV_1178,ASV_1187,ASV_1192,ASV_1202,ASV_1206,ASV_1216,ASV_1221,ASV_1226,ASV_1232,ASV_1234,ASV_1239,ASV_1244,ASV_1249,ASV_1257,ASV_1265,ASV_1266,ASV_1274,ASV_1282,ASV_1288,ASV_1302,ASV_1309,ASV_1317,ASV_1329,ASV_1330,ASV_1335,ASV_1336,ASV_1342,ASV_1343,ASV_1346,ASV_1348,ASV_1349,ASV_1363,ASV_1378,ASV_1381,ASV_1383,ASV_1384,ASV_1388,ASV_1396,ASV_1397,ASV_1400,ASV_1405,ASV_1407,ASV_1409,ASV_1410,ASV_1419,ASV_1422,ASV_1425,ASV_1435,ASV_1436,ASV_1441,ASV_1444,ASV_1448,ASV_1453,ASV_1456,ASV_1458,ASV_1460,ASV_1463,ASV_1466,ASV_1474,ASV_1478,ASV_1480,ASV_1489,ASV_1506,ASV_1510,ASV_1515,ASV_1516,ASV_1519,ASV_1525,ASV_1526,ASV_1537,ASV_1541,ASV_1542,ASV_1553,ASV_1554,ASV_1556,ASV_1559,ASV_1564,ASV_1572,ASV_1573,ASV_1580,ASV_1581,ASV_1582,ASV_1586,ASV_1587,ASV_1588,ASV_1598,ASV_1599,ASV_1600,ASV_1603,ASV_1608,ASV_1610,ASV_1619,ASV_1621,ASV_1625,ASV_1630,ASV_1636,ASV_1650,ASV_1651,ASV_1656,ASV_1658,ASV_1667,ASV_1670,ASV_1675,ASV_1679,ASV_1689,ASV_1690,ASV_1703,ASV_1704,ASV_1710,ASV_1715,ASV_1734,ASV_1737,ASV_1738,ASV_1743,ASV_1752,ASV_1773,ASV_1776,ASV_1801,ASV_1804,ASV_1805,ASV_1821,ASV_1825,ASV_1827,ASV_1832,ASV_1833,ASV_1834,ASV_1838,ASV_1854,ASV_1858,ASV_1859,ASV_1860,ASV_1865,ASV_1867,ASV_1868,ASV_1869,ASV_1876,ASV_1877,ASV_1880,ASV_1885,ASV_1886,ASV_1892,ASV_1897,ASV_1905,ASV_1912,ASV_1913,ASV_1921,ASV_1922,ASV_1928,ASV_1929,ASV_1930,ASV_1953,ASV_1954,ASV_1962,ASV_1969,ASV_1971,ASV_1977,ASV_1978,ASV_1984,ASV_1985,ASV_1991,ASV_1992,ASV_1993,ASV_1994,ASV_1999,ASV_2000,ASV_2005,ASV_2024,ASV_2025,ASV_2032,ASV_2033,ASV_2042,ASV_2048,ASV_2049,ASV_2062,ASV_2067,ASV_2075,ASV_2083,ASV_2084,ASV_2085,ASV_2088,ASV_2095,ASV_2096,ASV_2105,ASV_2130,ASV_2131,ASV_2132,ASV_2133,ASV_2140,ASV_2141,ASV_2148,ASV_2149,ASV_2150,ASV_2152,ASV_2160,ASV_2161,ASV_2174,ASV_2179,ASV_2180,ASV_2181,ASV_2193,ASV_2194,ASV_2195,ASV_2207,ASV_2217,ASV_2218,ASV_2219,ASV_2229,ASV_2246,ASV_2247,ASV_2253,ASV_2261,ASV_2262,ASV_2263,ASV_2264,ASV_2271,ASV_2272,ASV_2281,ASV_2282,ASV_2283,ASV_2291,ASV_2296,ASV_2297,ASV_2298,ASV_2300,ASV_2301,ASV_2302,ASV_2305,ASV_2306,ASV_2307,ASV_2308,ASV_2322,ASV_2323,ASV_2324,ASV_2335,ASV_2336,ASV_2341,ASV_2352,ASV_2353,ASV_2357,ASV_2358,ASV_2359,ASV_2360,ASV_2374,ASV_2375,ASV_2376,ASV_2377,ASV_2385,ASV_2394,ASV_2402,ASV_2408,ASV_2409,ASV_2410,ASV_2421,ASV_2422,ASV_2423,ASV_2429,ASV_2438,ASV_2439,ASV_2440,ASV_2450,ASV_2458,ASV_2459,ASV_2460,ASV_2461,ASV_2469,ASV_2470,ASV_2471,ASV_2502,ASV_2504,ASV_2505,ASV_2506,ASV_2520,ASV_2537,ASV_2538,ASV_2550,ASV_2551,ASV_2552,ASV_2553,ASV_2554,ASV_2563,ASV_2564,ASV_2565,ASV_2566,ASV_2573,ASV_2582,ASV_2585,ASV_2601,ASV_2611,ASV_2621,ASV_2622,ASV_2623,ASV_2624,ASV_2637,ASV_2638,ASV_2640,ASV_2650,ASV_2651,ASV_2652,ASV_2653,ASV_2666,ASV_2668,ASV_2669,ASV_2672,ASV_2673,ASV_2689,ASV_2690,ASV_2691,ASV_2708,ASV_2709,ASV_2710,ASV_2720,ASV_2721,ASV_2722,ASV_2723,ASV_2745,ASV_2746,ASV_2748,ASV_2749,ASV_2762,ASV_2763,ASV_2764,ASV_2765,ASV_2766,ASV_2767,ASV_2768,ASV_2780,ASV_2781,ASV_2782,ASV_2783,ASV_2784,ASV_2798,ASV_2799,ASV_2809,ASV_2810,ASV_2813,ASV_2814,ASV_2825,ASV_2826,ASV_2838,ASV_2839,ASV_2843,ASV_2844,ASV_2866,ASV_2867,ASV_2868,ASV_2881,ASV_2884,ASV_2885,ASV_2886,ASV_2901,ASV_2903,ASV_2925,ASV_2926,ASV_2927,ASV_2928,ASV_2946,ASV_2947,ASV_2948,ASV_2968,ASV_2969,ASV_2971,ASV_2985,ASV_2986,ASV_2987,ASV_2988,ASV_3014,ASV_3034,ASV_3035,ASV_3036,ASV_3037,ASV_3049,ASV_3052,ASV_3072,ASV_3073,ASV_3075,ASV_3076,ASV_3100,ASV_3101,ASV_3102,ASV_3120,ASV_3128,ASV_3129,ASV_3144,ASV_3146,ASV_3147,ASV_3168,ASV_3204,ASV_3229,ASV_3231,ASV_3232,ASV_3233,ASV_3234,ASV_3242,ASV_3259,ASV_3260,ASV_3262,ASV_3263,ASV_3266,ASV_3267,ASV_3297,ASV_3298,ASV_3299,ASV_3312,ASV_3323,ASV_3324,ASV_3325,ASV_3326,ASV_3328,ASV_3329,ASV_3370,ASV_3371,ASV_3372,ASV_3373,ASV_3374,ASV_3376,ASV_3377,ASV_3418,ASV_3419,ASV_3420,ASV_3456,ASV_3458,ASV_3461,ASV_3510,ASV_3511,ASV_3512,ASV_3513,ASV_3562,ASV_3610,ASV_3611,ASV_3612,ASV_3613,ASV_3614,ASV_3616,ASV_3675,ASV_3676,ASV_3677,ASV_3678,ASV_3679,ASV_3680,ASV_3736,ASV_3737,ASV_3739,ASV_3740,ASV_3741,ASV_3742,ASV_3743,ASV_3744,ASV_3805,ASV_3806,ASV_3808,ASV_3809,ASV_3811,ASV_3812,ASV_3880,ASV_3881,ASV_3882,ASV_3884,ASV_3885,ASV_3886,ASV_3887,ASV_3952,ASV_3953,ASV_3954,ASV_3956,ASV_3957,ASV_4033,ASV_4034,ASV_4035,ASV_4036,ASV_4038,ASV_4039,ASV_4040,ASV_4041,ASV_4042,ASV_4043,ASV_4044,ASV_4045
2022Pollinator10b,3498,0,0,3,0,0,0,0,0,0,0,0,0,0,0,117,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Pollinator10c,1391,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Pollinator10d,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022Pollinator11a,103,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
